"sample","median_delGcox","median_delGd","median_lambda"
"ECA2_0039_05_p1.corems",-144.378006785493,-2812.29202223269,0.0435536363856396
"ECA2_0039_06_p1.corems",-144.637949227615,-2516.30743203568,0.0484670449317468
"ECA2_0039_07_p1.corems",-145.202548376964,-2602.0766488118,0.0457581673759333
"ECA2_0039_08_p1.corems",-144.285215320828,-2812.29202223269,0.0436948646973359
"ECA2_0039_09_p1.corems",-144.050754118201,-2766.4766488118,0.0444264220425171
"ECA2_0039_10_p1.corems",-144.111706152657,-2865.99202223269,0.0426179402388185
"ECA2_0040_01_p1.corems",-144.050754118201,-2932.69198585058,0.0422252573575341
"ECA2_0040_02_p1.corems",-143.874541143505,-2972.6458292058,0.0420785721061038
"ECA2_0040_03_p1.corems",-144.343830621484,-2949.73814249536,0.0420491257310088
"ECA2_0040_04_p1.corems",-143.769215476751,-2974.66892571924,0.0420348748140433
"ECA2_0040_05_p1.corems",-143.218919734091,-2953.78433552224,0.0426105028695726
"ECA2_0040_06_p08.corems",-144.241651507455,-2903.92276907447,0.0422722102775766
"ECA2_0040_07_p08.corems",-143.166446467873,-2672.82280545657,0.0468416288075124
"ECA2_0040_08_p08.corems",-143.511749725014,-2562.12280545657,0.0490106312746412
"ECA2_0040_09_p1.corems",-143.76440803432,-2881.01508236402,0.0435300520667654
"ECA2_0040_10_p1.corems",-143.394721523323,-2980.53045578491,0.0422056505771814
"ECA2_0041_01_p1.corems",-143.453162290972,-2997.57661242969,0.0420348748140433
"ECA2_0041_02_p1.corems",-143.928474687886,-2980.53045578491,0.0420348748140433
"ECA2_0041_03_p1.corems",-143.874541143505,-2693.70739565358,0.0460156114317613
"ECA2_0041_04_p1.corems",-143.708011424262,-2909.78429914013,0.0426338959349211
"ECA2_0041_05_p1.corems",-144.111706152657,-2976.69202223269,0.0420785721061038
"ECA2_0041_06_p1.corems",-143.287164561186,-2733.6612390088,0.046393699564094
"ECA2_0041_07_p1.corems",-144.755606016984,-3022.50739565358,0.0405643346478758
"ECA2_0041_08_p1.corems",-143.287164561186,-2972.6458292058,0.0424589130631169
"ECA2_0041_09_p1.corems",-142.905369782679,-2976.69202223269,0.0424348180536089
"ECA2_0041_10_p1.corems",-141.378190668649,-2722.58049216702,0.0473684491917231
"ECA2_0042_01_p1.corems",-142.332677614918,-2888.89970894313,0.0440340382289253
"ECA2_0042_02_p1.corems",-142.592992236627,-2926.83045578491,0.0437277467197783
"ECA2_0042_03_p1.corems",-143.85654561123,-2907.86508236402,0.0426296713552455
"ECA2_0042_04_p1.corems",-141.759985447157,-2903.92276907447,0.0442980329994583
"ECA2_0042_05_p1.corems",-143.086219940919,-2872.49200404164,0.0440340382289253
"ECA2_0042_06_p1.corems",-143.36890785241,-2903.92276907447,0.0438608790511477
"ECA2_0042_07_p1.corems",-141.231346523069,-2808.2458292058,0.0459717957677978
"ECA2_0042_08_p1.corems",-144.241651507455,-2856.08429914013,0.0430334530341968
"ECA2_0042_09_p1.corems",-142.041099196698,-2981.54200404163,0.0429300444258044
"ECA2_0042_10_p1.corems",-142.741743449033,-2972.6458292058,0.0426287418664982
"ECA2_0043_01_p1.corems",-143.83258567334,-2878.99198585058,0.042849248302854
"ECA2_0043_02_p1.corems",-143.76440803432,-2836.21125719985,0.0439504617650766
"ECA2_0043_03_p1.corems",-143.287164561186,-2829.33817887746,0.0439828751733889
"ECA2_0043_04_p1.corems",-144.005040092359,-2787.3612390088,0.0439504617650766
"ECA2_0043_05_p1.corems",-145.489214957007,-2903.92276907447,0.0401916486463622
"ECA2_0043_06_p1.corems",-145.196138453723,-2878.99198585058,0.0409681150090654
"ECA2_0043_07_p1.corems",-144.449148669687,-2818.15355229835,0.0426338959349211
"ECA2_0043_08_p1.corems",-143.85654561123,-2903.92276907447,0.0424348180536089
"ECA2_0043_09_p1.corems",-143.76440803432,-2951.7612390088,0.0420348748140433
"ECA2_0043_10_p1.corems",-144.050754118201,-2901.89967256102,0.0422722102775767
"ECA2_0044_01_p1.corems",-145.196138453723,-2833.17661242969,0.0422056505771814
"ECA2_0044_02_p1.corems",-144.923427897647,-2997.57661242969,0.0400211016954797
"ECA2_0044_03_p1.corems",-143.708011424262,-2926.83045578491,0.0424589130631169
"ECA2_0044_04_p1.corems",-142.57690803432,-2812.29202223269,0.0452729808789399
"ECA2_0044_05_p1.corems",-143.36890785241,-2835.19970894313,0.0439828751733889
"ECA2_0044_06_p1.corems",-143.287164561186,-2772.33817887746,0.0454684565926924
"ECA2_0044_07_p1.corems",-143.453162290972,-2976.69202223269,0.0422056505771814
"ECA2_0044_08_p1.corems",-144.441522789246,-2810.26892571924,0.0426296713552455
"ECA2_0044_09_p1.corems",-143.444363198155,-2974.66892571924,0.0422056505771814
"ECA2_0044_10_p1.corems",-144.243894980589,-2974.66892571924,0.0408749053440112
"ECA2_0045_01_p1.corems",-142.164238742047,-2713.68431733118,0.0470297019407553
"ECA2_0045_02_p1.corems",-142.34763410248,-2829.23429914014,0.0448783591746316
"ECA2_0045_03_p1.corems",-142.332677614918,-2749.43049216702,0.0460679497548092
"ECA2_0045_04_p1.corems",-142.509034628262,-2860.13049216702,0.0444264220425171
"ECA2_0045_05_p1.corems",-142.905369782679,-2835.19970894313,0.0444405641025613
"ECA2_0045_06_p1.corems",-142.457175912257,-2835.19970894313,0.0446393016319597
"ECA2_0045_07_p1.corems",-142.457175912257,-2810.26892571924,0.0452514658687898
"ECA2_0045_08_p1.corems",-143.482548896708,-2818.15355229835,0.0443537399260337
"ECA2_0045_09_p1.corems",-142.332677614918,-2743.56896210135,0.0465685567170851
"ECA2_0045_10_p1.corems",-141.551733749789,-2787.3612390088,0.0460303872167035
"ECA2_0047_01_p1.corems",-144.941942395107,-3065.2881243043,0.0393638873049942
"ECA2_0047_02_p1.corems",-142.218139181365,-2934.71508236402,0.0436883556247607
"ECA2_0047_03_p1.corems",-142.523575004171,-2957.62276907447,0.0427163227466535
"ECA2_0047_04_p1.corems",-141.231346523069,-2951.7612390088,0.0436948646973359
"ECA2_0047_05_p1.corems",-142.523575004171,-2947.71504598191,0.0431676803130679
"ECA2_0047_06_p1.corems",-139.469216776112,-2818.15355229835,0.0459427558887764
"ECA2_0047_07_p1.corems",-139.469216776112,-2791.40743203568,0.0466763344845079
"ECA2_0047_08_p1.corems",-142.332677614918,-2934.71508236402,0.0434343055955847
"ECA2_0047_09_p1.corems",-141.699136059015,-2928.85355229835,0.0439743681308613
"ECA2_0047_10_p1.corems",-139.762293279395,-2820.1766488118,0.0460303872167035
"ECA2_0048_01_p1.corems",-141.669887982508,-2690.77663062074,0.0480104071704672
"ECA2_0048_02_p1.corems",-142.457175912257,-2756.56892571924,0.0459131416497877
"ECA2_0048_03_p1.corems",-142.014515299495,-2745.59205861479,0.0461542581313578
"ECA2_0048_04_p1.corems",-142.332677614918,-2678.68433552224,0.0476768002499133
"ECA2_0048_05_p1.corems",-143.620939659488,-2812.29202223269,0.0437277467197783
"ECA2_0048_06_p1.corems",-142.741743449033,-2741.54586558791,0.0460303872167035
"ECA2_0048_07_p1.corems",-141.17383244059,-2587.05358868046,0.0498993838863373
"ECA2_0048_08_p1.corems",-141.161523645295,-2718.63817887746,0.0478667499664712
"ECA2_0048_09_p1.corems",-143.353086570238,-2903.92276907447,0.0426179402388185
"ECA2_0048_10_p1.corems",-143.086219940919,-2726.52280545657,0.0459131416497877
"ECA2_0049_01_p15.corems",-144.050754118201,-2785.33814249536,0.0443662933936504
"ECA2_0049_02_p15.corems",-144.859260707981,-2858.10739565358,0.042661988351249
"ECA2_0049_03_p15.corems",-146.014270121954,-2696.74204042374,0.0439828751733889
"ECA2_0049_04_p15.corems",-144.755606016984,-2670.79970894313,0.0459131416497877
"ECA2_0049_05_p15.corems",-144.111706152657,-2699.67280545657,0.0457581673759333
"ECA2_0049_06_p15.corems",-144.559813822878,-2695.73049216702,0.0455271769952683
"ECA2_0049_07_p15.corems",-144.105845380113,-2791.40743203568,0.0439581614267052
"ECA2_0049_08_p15.corems",-144.707677614918,-2762.43045578491,0.0446393016319597
"ECA2_0049_09_p15.corems",-145.716767697142,-2718.63817887746,0.0439504617650766
"ECA2_0049_10_p15.corems",-146.536907124768,-2881.01508236402,0.0406417508236742
"ECA2_0050_01_p1.corems",-144.050754118201,-2938.65739565357,0.0419477643235494
"ECA2_0050_02_p1.corems",-144.050754118201,-2926.83045578491,0.0420868063234938
"ECA2_0050_03_p1.corems",-143.874541143505,-2948.72659423863,0.0421421113416426
"ECA2_0050_04_p1.corems",-144.923427897647,-3018.46120262669,0.0392474965993804
"ECA2_0050_05_p1.corems",-143.71138098175,-2928.85355229835,0.0423705306522513
"ECA2_0050_06_p1.corems",-144.786797516741,-3043.39198585058,0.0391290916635489
"ECA2_0050_07_p1.corems",-143.531394980589,-2903.92276907447,0.0425443651028395
"ECA2_0050_08_p1.corems",-144.246138453723,-2951.7612390088,0.0409674778934608
"ECA2_0050_09_p1.corems",-144.506045171227,-2997.57661242969,0.0401916486463621
"ECA2_0050_10_p1.corems",-143.394721523323,-2905.94586558791,0.0427744870434072
"ECA2_0051_01_p1.corems",-144.07139916213,-2948.72659423863,0.0416376992967652
"ECA2_0051_02_p1.corems",-144.923427897647,-2950.74969075208,0.0408609295563778
"ECA2_0051_03_p1.corems",-143.997555384124,-2695.73049216702,0.0459131416497877
"ECA2_0051_04_p1.corems",-143.900683908269,-2949.73814249536,0.0420785721061039
"ECA2_0051_05_p1.corems",-144.587347144981,-3003.43814249536,0.0404097737536415
"ECA2_0051_06_p1.corems",-144.675509210304,-2934.71508236402,0.0409674778934608
"ECA2_0051_07_p1.corems",-144.559813822878,-2934.71508236402,0.0409674778934608
"ECA2_0051_08_p1.corems",-144.378006785493,-2966.78429914013,0.0408469537687443
"ECA2_0051_09_p1.corems",-144.923427897647,-3020.48429914013,0.0393299870393049
"ECA2_0051_10_p1.corems",-144.981049481048,-2949.73814249536,0.0406227067597142
"ECA2_0052_01_p1.corems",-143.287164561186,-2795.24586558791,0.044859676220923
"ECA2_0052_05_p1.corems",-143.76440803432,-2624.98433552224,0.0478201766568407
"ECA2_0052_10_p1.corems",-143.634250723466,-2581.1920586148,0.0482909342864897
"ECA2_0053_01_p1.corems",-144.050754118201,-2888.89970894313,0.0422722102775766
"ECA2_0053_02_p1.corems",-144.559813822878,-2826.03817887746,0.0426338959349211
"ECA2_0053_03_p1.corems",-144.241651507455,-2881.01508236402,0.0426030655003267
"ECA2_0053_04_p1.corems",-144.25511234626,-2890.54970894313,0.0422722102775766
"ECA2_0053_05_p1.corems",-144.241651507455,-2835.19970894313,0.0432188540472078
"ECA2_0053_06_p1.corems",-144.050754118201,-2627.00743203568,0.0465803972382527
"ECA2_0053_07_p1.corems",-144.755606016984,-2649.91511874613,0.0454705145541385
"ECA2_0053_08_p1.corems",-144.246138453723,-2835.19970894313,0.0426296713552455
"ECA2_0053_09_p1.corems",-144.241651507455,-2863.96892571924,0.0426179402388185
"ECA2_0053_10_p1.corems",-144.600389244925,-2911.80739565358,0.04096875212467
"ECA2_0054_04_p15.corems",-144.755606016984,-2901.89967256102,0.0420348748140433
"ECA2_0054_05_p1.corems",-145.196138453723,-2811.28047397596,0.0422487338175554
"ECA2_0054_06_p15.corems",-145.577933232231,-2762.43045578491,0.0425443651028395
"ECA2_0054_09_p15.corems",-146.014270121954,-3123.56888933714,0.0371834725378146
"ECA2_0054_10_p15.corems",-145.990700353672,-3138.05737746252,0.0371236648872912
"ECA2_0055_01_p15.corems",-143.901823249653,-2860.13049216702,0.0427418410993844
"ECA2_0055_02_p15.corems",-142.592992236627,-2787.3612390088,0.0449126594636316
"ECA2_0055_03_p1.corems",-144.755606016984,-2762.43045578491,0.0440851743515742
"ECA2_0055_04_p15.corems",-141.759985447157,-2762.43045578491,0.0460679497548092
"ECA2_0055_05_p15.corems",-142.457175912257,-2745.59205861479,0.0457581673759333
"ECA2_0055_06_p15.corems",-144.981049481048,-3072.16120262669,0.039031142173021
"ECA2_0055_07_p15.corems",-144.998658395875,-3026.3458292058,0.0393299870393049
"ECA2_0055_08_p15.corems",-144.84513127493,-3067.31122081775,0.0392568545277952
"ECA2_0055_09_p15.corems",-144.099984607569,-2757.58047397597,0.0443478202191373
"ECA2_0055_10_p15.corems",-141.90208200006,-2740.53431733119,0.0465685567170851
"ECA2_0056_01_p1.corems",-144.859260707981,-2949.73814249536,0.0406417508236742
"ECA2_0056_02_p1.corems",-144.111706152657,-2579.16896210135,0.0479662829783809
"ECA2_0056_03_p1.corems",-144.559813822878,-2739.52276907447,0.0439828751733889
"ECA2_0056_04_p1.corems",-145.183901327536,-2693.70739565358,0.0441770403466353
"ECA2_0056_05_p1.corems",-144.954501990863,-2771.32663062074,0.0432188540472078
"ECA2_0056_06_p1.corems",-143.844565642285,-2848.57276907447,0.0436628034917538
"ECA2_0056_07_p1.corems",-144.755606016984,-2818.15355229835,0.0432188540472078
"ECA2_0056_08_p1.corems",-145.196138453723,-2833.17661242969,0.0422252573575341
"ECA2_0056_09_p1.corems",-144.923427897647,-2881.01508236402,0.0418487994810056
"ECA2_0056_10_p1.corems",-144.675509210304,-2835.19970894313,0.0423833259887906
"ECA2_0058_03_p1.corems",-141.551733749789,-2655.7766488118,0.0483315357854549
"ECA2_0058_04_p1.corems",-143.287164561186,-2624.98433552224,0.0466767916901345
"ECA2_0058_05_p1.corems",-141.378190668649,-2672.82280545657,0.0480161159724944
"ECA2_0058_06_p1.corems",-141.966331985813,-2697.75358868046,0.0473684491917231
"ECA2_0058_07_p1.corems",-142.327870172488,-2670.79970894313,0.0478201766568407
"ECA2_0058_08_p1.corems",-144.967061586619,-2743.56896210135,0.0439828751733888
"ECA2_0058_09_p1.corems",-143.582822852028,-2699.67280545657,0.0459427558887764
"ECA2_0058_10_p1.corems",-141.231346523069,-2663.28817887746,0.0486973807943786
"ECA2_0061_01_p1.corems",-143.928474687886,-2759.49969075207,0.0443537399260337
"ECA2_0061_02_p1.corems",-144.050754118201,-2878.99198585058,0.0425443651028395
"ECA2_0061_03_p1.corems",-142.972280039274,-2742.55741384463,0.0458620178128449
"ECA2_0061_04_p1.corems",-143.287164561186,-2881.01508236402,0.0435536363856396
"ECA2_0061_05_p1.corems",-143.83258567334,-2911.80739565358,0.0423705306522513
"ECA2_0061_06_p1.corems",-144.050754118201,-2881.01508236402,0.0423834356115839
"ECA2_0061_07_p1.corems",-144.291887662522,-2905.94586558791,0.0420785721061039
"ECA2_0061_08_p1.corems",-144.050754118201,-2881.01508236402,0.0425443651028395
"ECA2_0061_09_p1.corems",-143.634250723466,-2837.22280545657,0.0437277467197783
"ECA2_0061_10_p1.corems",-144.050754118201,-2812.29202223269,0.0437277467197783
"ECA2_DI_Day1.1_p1.corems",-145.530019733476,-2810.26892571924,0.0420348748140433
"ECA2_DI_Day1.2_p1.corems",-145.716767697142,-3137.0458292058,0.0376718243700657
"ECA2_DI_Day2.1_p1.corems",-145.625340370141,-3112.11504598191,0.0377223592673602
"ECA2_DI_Day2.2_p1.corems",-145.5699594777,-3188.72273269236,0.0366669341931016
"ECA2_DI_Day3.1_p1.corems",-145.20330248558,-3020.48429914013,0.0391290916635489
"ECA2_DI_Day3.2_p1.corems",-144.923427897647,-3165.81504598191,0.0378309158336314
"ECA2_DI_Day4.1_p08.corems",-145.196138453723,-3228.67657604758,0.0367064751782685
"ECA2_DI_Day4.2_p1.corems",-145.198177974755,-3181.84965436997,0.0375997674119736
"ECA2_DI_Day5.1_p1.corems",-145.393178337945,-3205.76888933713,0.0374258466950083
"ECA2_DI_Day5.2_p1.corems",-145.380877862678,-2764.45355229835,0.0425443651028395
"ECA2_DI_Day6.1_p1.corems",-146.158103643773,-3180.83810611325,0.0367064751782685
"ECA2_DI_Day6.2_p1.corems",-145.990700353672,-3074.18429914013,0.0378309158336314
"ECA2_DI_Day7.1_p1.corems",-145.862114354527,-3297.39963617891,0.0357246011579454
"ECA2_DI_Day7.2_p1.corems",-145.445135048402,-2985.11122081774,0.0391290916635489
"Holt2023_AHrelative_.walking.calibration_AN_OUTFLOW_1_13_02_2020_05.10.21.corems",-144.923427897647,-2947.71504598191,0.0401916486463622
"Holt2023_AHrelative_.walking.calibration_CA_OUTFLOW_2_10_02_2020_04.10.21.corems",-143.287164561186,-2843.08433552224,0.0436448142808893
"Holt2023_AHrelative_.walking.calibration_CAR_OUTFLOW_1_29_02_2020_15.10.21.corems",-142.718959339694,-2695.73049216702,0.0461542581313578
"KL.DeepDOM_KN210_1019.corems",-141.880552219317,-3135.02273269236,0.0403844048863054
"KL.DeepDOM_kn210_104.corems",-140.605627219097,-2470.4920586148,0.0533868046546735
"KL.DeepDOM_KN210_1046.corems",-140.741866037803,-2579.16896210135,0.0510740759793492
"KL.DeepDOM_KN210_1050.corems",-140.674884497714,-2308.11515512824,0.0578340757038621
"KL.DeepDOM_KN210_12.corems",-140.883418519415,-2741.54586558791,0.0473368216121162
"KL.DeepDOM_kn210_262.corems",-141.015789719287,-2903.92276907447,0.0439504617650766
"KL.DeepDOM_KN210_265.corems",-140.64395979447,-2672.82280545657,0.0478201766568407
"KL.DeepDOM_KN210_27.corems",-140.741866037803,-2672.82280545657,0.0485463008982373
"KL.DeepDOM_kn210_273.corems",-140.674884497714,-2493.39974532524,0.0528402628469708
"KL.DeepDOM_KN210_330.corems",-140.907677614918,-2470.4920586148,0.0529869209567178
"KL.DeepDOM_kn210_343.corems",-141.54637234902,-2586.04204042374,0.0498190363941703
"KL.DeepDOM_kn210_372.corems",-140.741866037803,-2399.74590197002,0.0554408976368196
"KL.DeepDOM_kn210_38.corems",-140.900947195515,-2462.60743203568,0.0532404563387461
"KL.DeepDOM_kn210_46.corems",-140.900947195515,-2300.23052854913,0.0577313842406009
"KL.DeepDOM_KN210_51.corems",-141.378190668649,-2972.6458292058,0.0422252573575341
"KL.DeepDOM_kn210_621.corems",-141.616812405216,-3137.0458292058,0.0416376992967652
"KL.DeepDOM_KN210_631.corems",-141.196435084182,-2523.81896210135,0.0512533609850854
"KL.DeepDOM_kn210_671.corems",-140.816727759079,-2462.60743203568,0.0532227628545272
"KL.DeepDOM_KN210_682.corems",-140.996395890142,-2305.1843900954,0.0574861559952176
"KL.DeepDOM_KN210_77.corems",-140.816727759079,-2308.11515512824,0.0576595662054603
"KL.DeepDOM_KN210_964.corems",-140.707470111812,-2510.44590197002,0.0524289002190464
"KL.DeepDOM_kn210_975.corems",-141.859764844806,-3138.05737746252,0.0418127797514617
"KL.DeepDOM_kn210_979.corems",-141.105480112572,-2533.35358868046,0.0520697928853453
"KL.DeepDOM_KN210_995.corems",-139.887897495088,-2361.4420586148,0.0555256229404739
"KL.DeepDOM_kn210_999.corems",-141.551733749789,-2881.01508236402,0.0448783591746316
"KL.HLY1104_12pplReal.corems",-143.086219940919,-2926.83045578491,0.0441770403466353
"KL.HLY1104_18ppl.corems",-139.724065909402,-3116.1612390088,0.0425059689800437
"KL.HLY1104_19ppl.corems",-142.218139181365,-2901.89967256102,0.0446393016319597
"KL.HLY1104_32ppl.corems",-139.741993608172,-3082.06892571924,0.0433544097913806
"KL.HLY1104_35ppl.corems",-144.923427897647,-2927.84200404163,0.0406417508236742
"KL.HLY1104_37ppl.corems",-139.469216776112,-3068.32276907447,0.0436448142808893
"KL.HLY1104_38ppl.corems",-141.622421088052,-2833.17661242969,0.0465685567170851
"KL.HLY1104_47ppl.corems",-138.901011554619,-2865.99202223269,0.0472011448505096
"KL.HLY1104_48ppl.corems",-140.259137007507,-3252.59581101474,0.0408487561426836
"KL.HLY1104_49ppl.corems",-142.558283620399,-2912.44584739686,0.044469921509491
"KL.HLY1104_50ppl.corems",-143.166953838798,-2943.87661242969,0.0439504617650766
"KL.HLY1104_58ppl.corems",-139.469216776112,-2883.03817887746,0.0465424931848492
"KL.HLY1104_59ppl.corems",-139.469216776112,-3013.34586558791,0.0445551193405829
"KL.HLY1104_60ppl.corems",-140.741866037803,-2632.86896210135,0.0501434288862158
"KL.HLY1104_61ppl.corems",-144.135907344066,-2961.19198585058,0.0425070307820742
"KL.HLY1104_8ppl.corems",-140.461258733909,-3207.79198585058,0.0414450050557158
"ManyFiles_Italy.09_113_01_23186.corems",-146.341522789246,-2714.59198585058,0.0422252573575341
"ManyFiles_Italy09_008_01_22931.corems",-145.577933232231,-2831.15351591625,0.0420785721061039
"ManyFiles_Italy09_008_01_22941.corems",-145.445135048402,-2812.29202223269,0.0422252573575341
"ManyFiles_MasterMix_dil_030_01_23104.corems",-141.105480112572,-2604.09974532524,0.0497386889020035
