global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_value,species,units,N_value2,species,units,N_value3,species,units,N_value4,species,units,P_pool,species,units,C_pool,species,units,GHG,species,units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,units,Respiration_mgDO_hr_L_sediment,,,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
FONVIELLE,Norway_13,,lake,20190913,70.19641667,24.05328333,0.5,8.688686573,TDN,umolL,,,,,,,,,,,,,4.892,DOC,mgCL,NA,CO2,ppm,,,,2.45,0.3682756,ug_C_L-1_day-1,,,,,,
FONVIELLE,Norway_14,,lake,20190914,71.1057,25.80268333,0.5,3.00070252,TDN,umolL,,,,,,,,,,,,,0.5552,DOC,mgCL,382.6315,CO2,ppm,,,,1.02,0.193879577,ug_C_L-1_day-1,,,,,,
FONVIELLE,Norway_15,,lake,20190915,70.2891,25.0785,0.5,18.84095634,TDN,umolL,,,,,,,,,,,,,6.155,DOC,mgCL,384.9765,CO2,ppm,,,,3.935,0.246184727,ug_C_L-1_day-1,,,,,,
FONVIELLE,Norway_16,,lake,20190915,70.52718333,24.92066667,0.5,13.55777798,TDN,umolL,,,,,,,,,,,,,5.863333333,DOC,mgCL,384.9765,CO2,ppm,,,,2.95,0.749820957,ug_C_L-1_day-1,,,,,,
FONVIELLE,Poland_01,,lake,20190612,53.45338333,15.06766667,0.5,40.65191565,TDN,umolL,,,,,,,,,,,,,7.748666667,DOC,mgCL,NA,CO2,ppm,,,,6.32,7.122286223,ug_C_L-1_day-1,,,,,,
FONVIELLE,Poland_02,,lake,20190613,52.914853,15.661861,0.5,17.74148409,TDN,umolL,,,,,,,,,,,,,3.929666667,DOC,mgCL,NA,CO2,ppm,,,,3.273333333,1.936519657,ug_C_L-1_day-1,,,,,,
FONVIELLE,Slovenia_01,,lake,20190424,46.36062,14.088032,0.5,23.95278838,TDN,umolL,,,,,,,,,,,,,1.555,DOC,mgCL,NA,CO2,ppm,,,,8.713333333,0.816329073,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_01,,lake,20190618,56.67526667,13.07176667,0.5,12.45830573,TDN,umolL,,,,,,,,,,,,,4.086666667,DOC,mgCL,NA,CO2,ppm,,,,NA,2.407743992,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_02,,lake,20190619,57.08735,12.51258333,0.5,16.19222773,TDN,umolL,,,,,,,,,,,,,3.822333333,DOC,mgCL,497.573,CO2,ppm,,,,2.243333333,0.57121412,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_03,,lake,20190620,58.61808333,14.48211667,0.5,14.90713029,TDN,umolL,,,,,,,,,,,,,5.652333333,DOC,mgCL,NA,CO2,ppm,,,,8.706666667,0.73459374,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_04,,lake,20190621,58.23513333,11.75205,0.5,24.95944804,TDN,umolL,,,,,,,,,,,,,7.349,DOC,mgCL,NA,CO2,ppm,,,,25.16333333,4.0612286,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_05,,lake,20190623,56.31873333,15.3763,0.5,21.58249754,TDN,umolL,,,,,,,,,,,,,7.677666667,DOC,mgCL,NA,CO2,ppm,,,,3.99,0.160739326,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_06,,lake,20190624,57.05513333,15.23741667,0.5,12.77244066,TDN,umolL,,,,,,,,,,,,,4.226333333,DOC,mgCL,NA,CO2,ppm,,,,3.55,0.385983784,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_07,,lake,20190625,57.90081667,13.54426667,0.5,22.81761897,TDN,umolL,,,,,,,,,,,,,7.934,DOC,mgCL,591.391,CO2,ppm,,,,NA,3.807031944,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_08,,lake,20190628,59.611,12.301,0.5,14.85715428,TDN,umolL,,,,,,,,,,,,,6.545333333,DOC,mgCL,381.2715,CO2,ppm,,,,NA,0.943541207,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_09,,lake,20190629,59.73083333,12.75676667,0.5,11.40167006,TDN,umolL,,,,,,,,,,,,,4.093333333,DOC,mgCL,417.6735,CO2,ppm,,,,4.666666667,1.094038009,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_10,,lake,20190630,59.90453333,15.69393333,0.5,16.58489639,TDN,umolL,,,,,,,,,,,,,6.699333333,DOC,mgCL,432.5405,CO2,ppm,,,,2.686666667,1.724522195,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_11,,lake,20190701,58.17926667,16.22365,0.5,17.82001782,TDN,umolL,,,,,,,,,,,,,6.639333333,DOC,mgCL,425.7525,CO2,ppm,,,,2.433333333,0.903185666,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_12,,lake,20190702,57.310419,15.548939,0.5,46.72757077,TDN,umolL,,,,,,,,,,,,,12.46,DOC,mgCL,580.4185,CO2,ppm,,,,3.563333333,0.970581467,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_13,,lake,20190704,57.64573333,15.75803333,0.5,13.60775399,TDN,umolL,,,,,,,,,,,,,4.455,DOC,mgCL,405.8685,CO2,ppm,,,,2.276666667,0.770692943,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_14,,lake,20190705,57.77755,15.58343333,0.5,20.43304928,TDN,umolL,,,,,,,,,,,,,6.942666667,DOC,mgCL,415.4045,CO2,ppm,,,,5.593333333,0.751664611,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_15,,lake,20190706,58.6235,15.9052,0.5,35.04746293,TDN,umolL,,,,,,,,,,,,,6.675,DOC,mgCL,439.508,CO2,ppm,,,,7.876666667,1.535285894,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_16,,lake,20190707,58.86651667,17.38796667,0.5,21.689589,TDN,umolL,,,,,,,,,,,,,8.144333333,DOC,mgCL,439.348,CO2,ppm,,,,3.31,1.066588048,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_17,,lake,20190708,59.25225,17.58803333,0.5,22.38925316,TDN,umolL,,,,,,,,,,,,,6.472333333,DOC,mgCL,454.3555,CO2,ppm,,,,2.363333333,0.53616193,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_18,,lake,20190710,60.03085,15.67098333,0.5,18.68388888,TDN,umolL,,,,,,,,,,,,,7.267333333,DOC,mgCL,501.1655,CO2,ppm,,,,1.336666667,1.238594149,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_182,,lake,20190710,59.9200365,15.4643798,0.5,13.39357109,TDN,umolL,,,,,,,,,,,,,3.157333333,DOC,mgCL,501.1655,CO2,ppm,,,,NA,NA,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_19,,lake,20190711,60.15946667,15.74001667,0.5,16.80621873,TDN,umolL,,,,,,,,,,,,,8.418666667,DOC,mgCL,433.2375,CO2,ppm,,,,4.84,1.461061745,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_20,,lake,20190712,60.14801667,16.34281667,0.5,16.02802084,TDN,umolL,,,,,,,,,,,,,6.069,DOC,mgCL,498.6995,CO2,ppm,,,,8.273333333,1.735766209,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_21,,lake,20190713,60.64673333,15.43633333,0.5,8.610152841,TDN,umolL,,,,,,,,,,,,,3.503333333,DOC,mgCL,539.6115,CO2,ppm,,,,0.783333333,1.27662805,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_22,,lake,20190714,61.66216667,16.58965,0.5,13.0651573,TDN,umolL,,,,,,,,,,,,,8.894333333,DOC,mgCL,466.574,CO2,ppm,,,,5.36,1.408483461,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_23,,lake,20190715,61.92723333,14.86315,0.5,9.045658084,TDN,umolL,,,,,,,,,,,,,5.234,DOC,mgCL,448.707,CO2,ppm,,,,3.506666667,0.042199194,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_24,,lake,20190716,62.24396667,15.67738333,0.5,13.57205684,TDN,umolL,,,,,,,,,,,,,7.551,DOC,mgCL,456.197,CO2,ppm,,,,3.4,0.808908934,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_25,,lake,20190717,63.007,17.472,0.5,14.55729821,TDN,umolL,,,,,,,,,,,,,8.936,DOC,mgCL,NA,CO2,ppm,,,,NA,0.139138983,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_26,,lake,20190719,63.3279,18.34125,0.5,15.29979895,TDN,umolL,,,,,,,,,,,,,6.491,DOC,mgCL,390.3315,CO2,ppm,,,,4.516666667,13.21695151,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_27,,lake,20190720,63.648947,19.473333,0.5,13.17224875,TDN,umolL,,,,,,,,,,,,,5.425,DOC,mgCL,438.3615,CO2,ppm,,,,2.156666667,3.360139291,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_28,,lake,20190721,64.05525,20.243167,0.5,15.67104932,TDN,umolL,,,,,,,,,,,,,8.305666667,DOC,mgCL,493.253,CO2,ppm,,,,3.716666667,1.188610637,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_29,,lake,20190722,63.8444,19.9467,0.5,16.84191588,TDN,umolL,,,,,,,,,,,,,8.2555,DOC,mgCL,410.2525,CO2,ppm,,,,16.97,3.098977719,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_30,,lake,20190724,59.840176,18.625799,0.5,34.39777478,TDN,umolL,,,,,,,,,,,,,10.10033333,DOC,mgCL,350.139,CO2,ppm,,,,5.71,4.365977797,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_302,,lake,20190724,59.8430491,18.7975504,0.5,NA,TDN,umolL,,,,,,,,,,,,,NA,DOC,mgCL,350.139,CO2,ppm,,,,NA,NA,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_31,,lake,20190810,59.10268333,12.27865,0.5,10.80195792,TDN,umolL,,,,,,,,,,,,,4.07,DOC,mgCL,457.8385,CO2,ppm,,,,1.826666667,0.13868376,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_32,,lake,20190811,59.32255,12.34426667,0.5,14.85715428,TDN,umolL,,,,,,,,,,,,,5.250333333,DOC,mgCL,440.699,CO2,ppm,,,,3.63,0.947547171,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_33,,lake,20190816,62.59101667,12.18246667,0.5,7.760560645,TDN,umolL,,,,,,,,,,,,,2.904,DOC,mgCL,530.798,CO2,ppm,,,,1,0.239675035,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_34,,lake,20190817,62.90486667,14.36155,0.5,13.55777798,TDN,umolL,,,,,,,,,,,,,3.854,DOC,mgCL,412.3505,CO2,ppm,,,,1.46,0.340120043,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_35,,lake,20190818,64.26368333,16.42106667,0.5,14.62155308,TDN,umolL,,,,,,,,,,,,,6.234,DOC,mgCL,516.891,CO2,ppm,,,,3.703333333,0.726468005,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_36,,lake,20190819,63.55851667,15.43985,0.5,11.4587855,TDN,umolL,,,,,,,,,,,,,5.3115,DOC,mgCL,432.2335,CO2,ppm,,,,2.063333333,0.721938534,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_37,,lake,20190820,63.47488333,17.70896667,0.5,12.7581618,TDN,umolL,,,,,,,,,,,,,7.12,DOC,mgCL,499.2755,CO2,ppm,,,,3.96,0.204577323,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_38,,lake,20190821,65.58346667,17.48978333,0.5,6.514016129,TDN,umolL,,,,,,,,,,,,,1.752,DOC,mgCL,416.7585,CO2,ppm,,,,1.443333333,-0.003482458,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_39,,lake,20190822,65.78483333,18.1846,0.5,6.58969409,TDN,umolL,,,,,,,,,,,,,2.003,DOC,mgCL,489.8935,CO2,ppm,,,,1.576666667,0.351864802,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_40,,lake,20190823,65.52828333,21.41146667,0.5,14.66438966,TDN,umolL,,,,,,,,,,,,,7.97,DOC,mgCL,417.723,CO2,ppm,,,,8.86,0.69874491,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_41,,lake,20190824,64.24178333,20.43035,0.5,12.10133422,TDN,umolL,,,,,,,,,,,,,6.578,DOC,mgCL,509.2775,CO2,ppm,,,,NA,0.050871197,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_42,,lake,20190827,65.96041667,16.04408333,0.5,5.37527701,TDN,umolL,,,,,,,,,,,,,1.197,DOC,mgCL,539.8875,CO2,ppm,,,,0.976666667,0.152841202,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_43,,lake,20190828,66.31348333,18.13145,0.5,7.60349318,TDN,umolL,,,,,,,,,,,,,3.143,DOC,mgCL,469.4335,CO2,ppm,,,,0.965,0.011471626,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_44,,lake,20190829,67.20753333,19.33905,0.5,8.517340248,TDN,umolL,,,,,,,,,,,,,3.774,DOC,mgCL,591.848,CO2,ppm,,,,NA,0.007397378,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_45,,lake,20190831,66.55463333,23.34941667,0.5,8.517340248,TDN,umolL,,,,,,,,,,,,,3.272666667,DOC,mgCL,NA,CO2,ppm,,,,2.153333333,0.387531543,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_46,,lake,20190901,67.8158,20.55093333,0.5,13.5149414,TDN,umolL,,,,,,,,,,,,,5.021,DOC,mgCL,471.5685,CO2,ppm,,,,2.726666667,0.60021184,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_47,,lake,20190904,68.29618333,19.30686667,0.5,5.985698293,TDN,umolL,,,,,,,,,,,,,1.013,DOC,mgCL,NA,CO2,ppm,,,,0.216666667,0.058245813,ug_C_L-1_day-1,,,,,,
FONVIELLE,Sweden_48,,lake,20190905,68.43915,18.58283333,0.5,3.00070252,TDN,umolL,,,,,,,,,,,,,0.7819,DOC,mgCL,566.403,CO2,ppm,,,,0.59,0.055742086,ug_C_L-1_day-1,,,,,,
FONVIELLE,Switzerland_01,,lake,20190507,47.00616667,8.3471,0.5,37.54626351,TDN,umolL,,,,,,,,,,,,,1.13,DOC,mgCL,NA,CO2,ppm,,,,1.456666667,0.27463618,ug_C_L-1_day-1,,,,,,
FONVIELLE,Switzerland_02,,lake,20190508,46.6986,7.91395,0.5,25.63769391,TDN,umolL,,,,,,,,,,,,,1.276,DOC,mgCL,575.0325,CO2,ppm,,,,0.34,0.078048024,ug_C_L-1_day-1,,,,,,
FONVIELLE,Switzerland_03,,lake,20190508,46.672191,7.768283,0.5,35.07602065,TDN,umolL,,,,,,,,,,,,,0.929666667,DOC,mgCL,575.0325,CO2,ppm,,,,0.813333333,0.10146926,ug_C_L-1_day-1,,,,,,
FONVIELLE,Switzerland_04,,lake,20190509,46.79853333,6.6663,0.5,80.10440703,TDN,umolL,,,,,,,,,,,,,1.998,DOC,mgCL,600.874,CO2,ppm,,,,0.313333333,0.146468077,ug_C_L-1_day-1,,,,,,
Hemingway_2019,AL-14.01-01,,river,20140516,30.29,79.254,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.01-02,,river,20140905,30.29,79.254,,,,,,,,,,,,,,,,,0.3,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.01-03,,river,20141205,30.29,79.254,,,,,,,,,,,,,,,,,0.25,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.02-01,,river,20140517,30.324,79.321,,,,,,,,,,,,,,,,,0.45,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.02-02,,river,20140905,30.324,79.321,,,,,,,,,,,,,,,,,0.5,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.02-03,,river,20141207,30.324,79.321,,,,,,,,,,,,,,,,,0.25,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.03-01,,river,20140517,30.401,79.329,,,,,,,,,,,,,,,,,0.45,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.03-02,,river,20140905,30.401,79.329,,,,,,,,,,,,,,,,,0.25,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.03-03,,river,20141205,30.401,79.329,,,,,,,,,,,,,,,,,0.15,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.04-01,,river,20140518,30.566,79.556,,,,,,,,,,,,,,,,,0.45,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.04-02,,river,20140904,30.566,79.556,,,,,,,,,,,,,,,,,0.15,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.04-03,,river,20141207,30.566,79.556,,,,,,,,,,,,,,,,,0.15,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.05-01,,river,20140518,30.562,79.576,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.05-02,,river,20140904,30.562,79.576,,,,,,,,,,,,,,,,,0.15,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.05-03,,river,20141207,30.562,79.576,,,,,,,,,,,,,,,,,0.15,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.06-01,,river,20140518,30.779,79.491,,,,,,,,,,,,,,,,,0.2,DOC,mgCL,,,,,45.5,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.06-02,,river,20140904,30.779,79.491,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.06-03,,river,20141206,30.779,79.491,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.07-01,,river,20140518,30.774,79.483,,,,,,,,,,,,,,,,,0.2,DOC,mgCL,,,,,49.4,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.07-02,,river,20140904,30.774,79.483,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.07-03,,river,20141206,30.774,79.483,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.08-01,,river,20140519,30.407,79.39,,,,,,,,,,,,,,,,,0.35,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.08-02,,river,20140905,30.407,79.39,,,,,,,,,,,,,,,,,0.6,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.08-03,,river,20141207,30.407,79.39,,,,,,,,,,,,,,,,,0.2,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.09-01,,river,20140519,30.255,79.221,,,,,,,,,,,,,,,,,0.35,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.09-02,,river,20140905,30.255,79.221,,,,,,,,,,,,,,,,,0.3,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.09-03,,river,20141207,30.255,79.221,,,,,,,,,,,,,,,,,0.2,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.10-01,,river,20140519,30.298,79.056,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.10-02,,river,20140903,30.298,79.056,,,,,,,,,,,,,,,,,0.3,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.10-03,,river,20141205,30.298,79.056,,,,,,,,,,,,,,,,,0.2,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.11-01,,river,20140519,30.317,78.97,,,,,,,,,,,,,,,,,0.45,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.11-02,,river,20140903,30.317,78.97,,,,,,,,,,,,,,,,,0.45,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.11-03,,river,20141205,30.317,78.97,,,,,,,,,,,,,,,,,0.25,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.12-01,,river,20140520,30.144,78.607,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,AL-14.12-02,,river,20140902,30.144,78.607,,,,,,,,,,,,,,,,,0.35,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.01-01,,river,20140512,30.95,79.05,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.02-01,,ice,20140514,30.927,79.08,,,,,,,,,,,,,,,,,1.2,DOC,mgCL,,,,,61.4,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.03-01,,river,20140514,30.927,79.08,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,59.7,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.04-01,,river,20140515,30.995,78.938,,,,,,,,,,,,,,,,,0.35,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.04-03,,river,20141203,30.995,78.938,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.05-01,,river,20140515,31.036,78.746,,,,,,,,,,,,,,,,,0.6,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.05-02,,river,20140831,31.036,78.746,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.05-03,,river,20141203,31.036,78.746,,,,,,,,,,,,,,,,,0.2,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.06-01,,river,20140515,30.73,78.407,,,,,,,,,,,,,,,,,0.65,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.06-02,,river,20140830,30.73,78.407,,,,,,,,,,,,,,,,,0.25,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.06-03,,river,20141202,30.73,78.407,,,,,,,,,,,,,,,,,0.25,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.07-02,,river,20140902,30.152,78.6,,,,,,,,,,,,,,,,,0.55,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.08-02,,river,20140831,31.038,78.747,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.08-03,,river,20141203,31.038,78.747,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.09-02,,river,20140831,30.948,78.686,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,BH-14.09-03,,river,20141203,30.948,78.686,,,,,,,,,,,,,,,,,0.1,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,GA-14.02-01,,river,20140520,30.066,78.49,,,,,,,,,,,,,,,,,0.5,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,GA-14.02-02,,river,20140902,30.066,78.49,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,GA-14.02-03,,river,20141208,30.066,78.49,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,GA-14.03-01,,river,20140520,30.103,78.304,,,,,,,,,,,,,,,,,0.7,DOC,mgCL,,,,,32.8,,,,,,,,50,9.4,10
Hemingway_2019,GA-14.03-02,,river,20140829,30.103,78.304,,,,,,,,,,,,,,,,,0.4,DOC,mgCL,,,,,,,,,,,,,50,9.4,10
Hemingway_2019,PR-14.03-01,,snow,20140513,30.95,79.05,,,,,,,,,,,,,,,,,0.85,DOC,mgCL,,,,,66.1,,,,,,,,50,9.4,10
Hemingway_2019,PR-14.04-01,,river,20140518,30.715,79.499,,,,,,,,,,,,,,,,,2.2,DOC,mgCL,,,,,54,,,,,,,,50,9.4,10
HOLT2023,AN 1,Holt2023_AHrelative_.walking.calibration_AN_OUTFLOW_1_13_02_2020_05.10.21.corems,glacial,,-0.4941,-78.1587,,,,,,,,,,,,,,,,,1.08,DOC,mgCL,,,,,81,,,,,,,,40,21,50
HOLT2023,CA 2,Holt2023_AHrelative_.walking.calibration_CA_OUTFLOW_2_10_02_2020_04.10.21.corems,glacial,,0.0107,-78.0068,,,,,,,,,,,,,,,,,0.58,DOC,mgCL,,,,,72,,,,,,,,40,21,50
HOLT2023,CAR 1,Holt2023_AHrelative_.walking.calibration_CAR_OUTFLOW_1_29_02_2020_15.10.21.corems,glacial,,-1.4051,-78.7559,,,,,,,,,,,,,,,,,0.26,DOC,mgCL,,,,,42,,,,,,,,40,21,50
KL_DeepDOM,KN210_1019,KL.DeepDOM_KN210_1019.corems,marine,20130506,9.69912,-55.29604,5.837,4.252568498,TN,uM,4.139368498,DON,uM,0.0191,NO2,umolL,0.034,NH4,umolL,0.0992,PO4,umolL,89.11481685,NPOC,uM,,,,6.252618262,,,,,,,,,,,
KL_DeepDOM,kn210_104,KL.DeepDOM_kn210_104.corems,marine,20130329,-38.00094,-44.99612,5.316,3.962312465,TN,uM,3.576912465,DON,uM,0.0349,NO2,umolL,0.0334,NH4,umolL,0.1843,PO4,umolL,70.12290671,NPOC,uM,,,,7.039872261,,,,,,,,,,,
KL_DeepDOM,KN210_1046,KL.DeepDOM_KN210_1046.corems,marine,20130506,9.69954,-55.29924,247.475,18.01132267,TN,uM,1.677922668,DON,uM,0.02,NO2,umolL,0.0157,NH4,umolL,1.0726,PO4,umolL,49.46433123,NPOC,uM,,,,4.322961584,,,,,,,,,,,
KL_DeepDOM,KN210_1050,KL.DeepDOM_KN210_1050.corems,marine,20130506,9.69956,-55.29752,76.446,3.157959899,TN,uM,3.115359899,DON,uM,0.0046,NO2,umolL,0.0344,NH4,umolL,0.117,PO4,umolL,72.99822223,NPOC,uM,,,,6.17829925,,,,,,,,,,,
KL_DeepDOM,KN210_12,KL.DeepDOM_KN210_12.corems,marine,20130327,-37.9721,-44.99014,5108.562,37.32359335,TN,uM,3.970493351,DON,uM,0.0498,NO2,umolL,0.021,NH4,umolL,2.4173,PO4,umolL,47.04341997,NPOC,uM,,,,6.818001307,,,,,,,,,,,
KL_DeepDOM,kn210_262,KL.DeepDOM_kn210_262.corems,marine,20130405,-22.48822,-33.0164,4510.56,36.43854682,TN,uM,3.351346818,DON,uM,0.069,NO2,umolL,0.0205,NH4,umolL,2.3169,PO4,umolL,47.54237377,NPOC,uM,,,,6.739182814,,,,,,,,,,,
KL_DeepDOM,KN210_265,KL.DeepDOM_KN210_265.corems,marine,20130405,-22.48237,-33.01707,2500.254,20.42295145,TN,uM,0,DON,uM,0.0597,NO2,umolL,0.1332,NH4,umolL,1.3436,PO4,umolL,45.91779259,NPOC,uM,,,,7.66281763,,,,,,,,,,,
