sample,nosc.rao,HC.rao,OC_rao
S19S_0092_Sed_Field_ICR.U_p2.corems,0.011577172,0.012471314,0.012827001
S19S_0093_Sed_Field_ICR.D_p15.corems,0.021126263,0.022075103,0.020048982
S19S_0093_Sed_Field_ICR.M_p15.corems,0.000853791,0.000892141,0.000891267
S19S_0093_Sed_Field_ICR.U_p15.corems,0.00182269,0.001901808,0.001886634
S19S_0094_Sed_Field_ICR.D_p15.corems,0.004387914,0.004505286,0.005158157
S19S_0094_Sed_Field_ICR.M_p15.corems,0.003532903,0.003889055,0.003986542
S19S_0094_Sed_Field_ICR.U_p15.corems,0.01381193,0.015380717,0.014499534
S19S_0096_Sed_Field_ICR.D_p15.corems,0.007163386,0.007000868,0.009099608
S19S_0096_Sed_Field_ICR.M_p2.corems,0.004017346,0.003987547,0.004596556
S19S_0096_Sed_Field_ICR.U_p15.corems,0.000494127,0.000558045,0.000575199
S19S_0097_Sed_Field_ICR.D_p2.corems,0.006581005,0.007067179,0.007297199
S19S_0097_Sed_Field_ICR.M_p15.corems,0.00576045,0.006132775,0.006261677
S19S_0097_Sed_Field_ICR.U_p2.corems,0.008538679,0.008795141,0.009519107
S19S_0098_Sed_Field_ICR.D_p2.corems,0.002514503,0.002659084,0.002857187
S19S_0098_Sed_Field_ICR.M_p2.corems,0.004691999,0.004813468,0.005491378
S19S_0098_Sed_Field_ICR.U_p2.corems,0.006220642,0.006472564,0.006808994
S19S_0099_Sed_Field_ICR.D_p2.corems,0.007347406,0.007711656,0.00951292
S19S_0099_Sed_Field_ICR.M_p2.corems,0.006842992,0.006876903,0.008238472
S19S_0099_Sed_Field_ICR.U_p2.corems,0.007026872,0.007158714,0.008526683
S19S_0100_Sed_Field_ICR.D_p2.corems,0.010976438,0.012170367,0.011262927
S19S_0100_Sed_Field_ICR.M_p2.corems,0.009423784,0.010504802,0.010391536
S19S_0100_Sed_Field_ICR.U_p2.corems,0.015217155,0.016880613,0.015058336
SKB_masslistsESI_neg_SKB_MGC1800001_A_201907814_000001.corems,0.178535037,0.193526258,0.220652021
SKB_masslistsESI_neg_SKB_MGC1800002_A_201907814_000001.corems,0.10752321,0.112932393,0.133194705
SKB_masslistsESI_neg_SKB_MGC1800003_A_201907814_000001.corems,0.142578573,0.156944118,0.17280339
SKB_masslistsESI_neg_SKB_MGC1800004_A_201907815_000001.corems,0.142266823,0.155576709,0.170228737
SKB_masslistsESI_neg_SKB_MGC1800005_A_201907814_000001.corems,0.129514583,0.138107396,0.158195055
SKB_masslistsESI_neg_SKB_MGC1900799_A_201907815_000001.corems,0.13846496,0.146487007,0.1676654
SKB_masslistsESI_neg_SKB_MGC1900799_A1_201907816_000001.corems,0.13154032,0.139810276,0.160090735
SKB_masslistsESI_neg_SKB_MGC1900800_A_201907815_000001.corems,0.120333933,0.126069582,0.148889503
SKB_masslistsESI_neg_SKB_MGC1900800_B_201907815_000001.corems,0.115746805,0.119006269,0.142656221
SKB_masslistsESI_neg_SKB_MGC1900801_A_201907814_000001.corems,0.111767446,0.115102941,0.137135416
SKB_masslistsESI_neg_SKB_MGC1900801_B_201907815_000001.corems,0.1133952,0.117052911,0.138169469
SKB_masslistsESI_neg_SKB_MGC1900802_A_201907815_000001.corems,0.094746547,0.099556263,0.117612585
SKB_masslistsESI_neg_SKB_MGC1900802_A1_201907816_000001.corems,0.12021213,0.124097326,0.146340865
SKB_masslistsESI_neg_SKB_MGC1900803_A_201907815_000001.corems,0.106329336,0.112320591,0.127454571
SKB_masslistsESI_neg_SKB_MGC1900803_B_201907815_000001.corems,0.102430204,0.111025194,0.124531008
SKB_masslistsESI_neg_SKB_MGC1900804_A_201907815_000001.corems,0.12164443,0.132623715,0.144787861
SKB_masslistsESI_neg_SKB_MGC1900804_B_201907815_000001.corems,0.116036609,0.127140783,0.138268932
SKB_masslistsESI_neg_SKB_MGC1900805_A_201907815_000001.corems,0.114423575,0.120460345,0.139362846
SKB_masslistsESI_neg_SKB_MGC1900805_B_201907816_000001.corems,0.111431608,0.11846015,0.135700005
SKB_masslistsESI_neg_SKB_MGC1900806_A_201907815_000001.corems,0.134055883,0.141767541,0.159695255
SKB_masslistsESI_neg_SKB_MGC1900806_A1_201907816_000001.corems,0.154532473,0.165341391,0.187651584
SKB_masslistsESI_neg_SKB_MGC1900807_A_201907815_000001.corems,0.122077001,0.13406487,0.145713964
SKB_masslistsESI_neg_SKB_MGC1900807_B_201907815_000001.corems,0.120860628,0.131833879,0.143114205
SKB_masslistsESI_neg_SKB_MGC1900808_A_201907815_000001.corems,0.131116276,0.140674765,0.160797302
SKB_masslistsESI_neg_SKB_MGC1900808_B_201907815_000001.corems,0.150689098,0.159088064,0.185227083
SKB_masslistsESI_neg_SKB_MGC1900809_A_201907815_000001.corems,0.122221522,0.131545622,0.147364047
SKB_masslistsESI_neg_SKB_MGC1900809_B_201907816_000001.corems,0.105322718,0.11317023,0.12689441
SKB_masslistsESI_neg_SKB_MGC1900810_A_201907815_000001.corems,0.056723167,0.059077095,0.062481132
SKB_masslistsESI_neg_SKB_MGC1900810_A1_201907816_000001.corems,0.146928451,0.157168852,0.17621349
SKB_masslistsESI_neg_SKB_MGC1900811_A_201907814_000001.corems,0.113657225,0.117308694,0.143105577
SKB_masslistsESI_neg_SKB_MGC1900811_B_201907816_000001.corems,0.123751304,0.127661999,0.155785356
SKB_masslistsESI_neg_SKB_MGC1900812_A_201907815_000001.corems,0.161271865,0.172099418,0.2007568
SKB_masslistsESI_neg_SKB_MGC1900812_A1_201907816_000001.corems,0.171761436,0.181278171,0.211924502
SKB_masslistsESI_neg_SKB_MGC1900813_A_201907815_000001.corems,0.155338073,0.161151468,0.188835404
SKB_masslistsESI_neg_SKB_MGC1900813_B_201907816_000001.corems,0.114057038,0.118633944,0.14147548
SO245_masslistsSO245.SPE002_028_01_1367.corems,0.06241767,0.065194115,0.08976673
SO245_masslistsSO245.SPE003_117_01_1234.corems,0.054289345,0.055355492,0.075935036
SO245_masslistsSO245.SPE004_008_01_1103.corems,0.052745306,0.054410664,0.073317779
SO245_masslistsSO245.SPE005_002_01_1311.corems,0.051557749,0.052706411,0.074896448
SO245_masslistsSO245.SPE006_015_01_1339.corems,0.048506431,0.048322593,0.067912526
SO245_masslistsSO245.SPE007_029_01_1369.corems,0.045706652,0.045757087,0.064811803
SO245_masslistsSO245.SPE008_045_01_1411.corems,0.051229565,0.051325181,0.072466588
SO245_masslistsSO245.SPE009_119_01_1239.corems,0.051773621,0.053342402,0.074604662
SO245_masslistsSO245.SPE010_004_01_1095.corems,0.056606403,0.061164727,0.07803754
SO245_masslistsSO245.SPE011_011_01_1331.corems,0.0535425,0.055363025,0.076817383
SO245_masslistsSO245.SPE012_110_01_1218.corems,0.055426274,0.055246179,0.078199663
SO245_masslistsSO245.SPE013_048_01_1417.corems,0.05150796,0.051929259,0.074475186
SO245_masslistsSO245.SPE014_113_01_1226.corems,0.052608854,0.052106178,0.073305528
SO245_masslistsSO245.SPE015_118_01_1459.corems,0.048138716,0.047872234,0.067395475
SO245_masslistsSO245.SPE016_013_01_1335.corems,0.055423167,0.058700952,0.073760495
SO245_masslistsSO245.SPE017_123_01_1471.corems,0.051784788,0.051010655,0.072145057
SO245_masslistsSO245.SPE019_025_01_1361.corems,0.038334649,0.037608369,0.053615897
SO245_masslistsSO245.SPE021_014_01_1337.corems,0.049847618,0.052309245,0.067806666
SO245_masslistsSO245.SPE024_012_01_1333.corems,0.045548877,0.045499028,0.062529668
SO245_masslistsSO245.SPE025_104_01_1206.corems,0.049714784,0.049473707,0.071291511
SO245_masslistsSO245.SPE026_031_01_1375.corems,0.054697035,0.055866102,0.079731397
SO245_masslistsSO245.SPE027_022_01_1135.corems,0.044198177,0.046372884,0.066542152
SO245_masslistsSO245.SPE030_035_01_1165.corems,0.036105392,0.035275864,0.051212801
SO245_masslistsSO245.SPE032_021_01_1133.corems,0.044361225,0.042978917,0.063664439
SO245_masslistsSO245.SPE033_003_01_1093.corems,0.050181324,0.048550353,0.068138822
SO245_masslistsSO245.SPE034_117_01_1457.corems,0.050462828,0.049193133,0.070733075
SO245_masslistsSO245.SPE035_007_01_1101.corems,0.036427693,0.036504442,0.05221133
SO245_masslistsSO245.SPE036_140_01_1285.corems,0.048158576,0.052147012,0.066437898
SO245_masslistsSO245.SPE037_141_01_1289.corems,0.048393344,0.047404829,0.069191752
SO245_masslistsSO245.SPE038_011_01_1111.corems,0.062345429,0.066498265,0.08867436
SO245_masslistsSO245.SPE040_029_01_1149.corems,0.055470052,0.058506667,0.081952262
SO245_masslistsSO245.SPE041_139_01_1283.corems,0.054662741,0.057475627,0.082566537
SO245_masslistsSO245.SPE042_024_01_1139.corems,0.051308715,0.052903279,0.077073128
SO245_masslistsSO245.SPE043_101_01_1200.corems,0.052180165,0.051221182,0.074880279
SO245_masslistsSO245.SPE044_119_01_1461.corems,0.052769054,0.052439607,0.075053632
SO245_masslistsSO245.SPE045_010_01_1327.corems,0.046798034,0.046892215,0.067942173
SO245_masslistsSO245.SPE047_043_01_1407.corems,0.054187412,0.056935289,0.080812389
SO245_masslistsSO245.SPE048_116_01_1232.corems,0.054898707,0.05544346,0.079161947
SO245_masslistsSO245.SPE049_016_01_1341.corems,0.058755774,0.060866281,0.084979786
SO245_masslistsSO245.SPE051_132_01_1269.corems,0.038690568,0.037903986,0.055348705
SO245_masslistsSO245.SPE053_048_01_1193.corems,0.04702105,0.04583514,0.063771371
SO245_masslistsSO245.SPE054_049_01_1419.corems,0.049837113,0.049579472,0.07107226
SO245_masslistsSO245.SPE056_133_01_1271.corems,0.045301914,0.044751089,0.06475121
SO245_masslistsSO245.SPE057.2_046_01_1189.corems,0.045264807,0.044763283,0.06330856
SO245_masslistsSO245.SPE058_041_01_1179.corems,0.056794847,0.05764371,0.082487871
SO245_masslistsSO245.SPE060_145_01_1297.corems,0.053788485,0.0542022,0.076809028
SO245_masslistsSO245.SPE061_008_01_1323.corems,0.048877849,0.050419037,0.069735219
SO245_masslistsSO245.SPE062_020_01_1129.corems,0.065974217,0.073326722,0.093474551
SO245_masslistsSO245.SPE064_047_01_1415.corems,0.044915087,0.044147419,0.063374887
SO245_masslistsSO245.SPE065_107_01_1212.corems,0.040554581,0.039888637,0.058313109
SO245_masslistsSO245.SPE067_044_01_1185.corems,0.044523423,0.045342984,0.062955513
SO245_masslistsSO245.SPE068_038_01_1389.corems,0.058736067,0.061435997,0.087101253
SO245_masslistsSO245.SPE069_043_01_1183.corems,0.045814542,0.046885617,0.066770145
SO245_masslistsSO245.SPE072_002_01_1091.corems,0.049696012,0.049944889,0.066971599
SO245_masslistsSO245.SPE074_124_01_1251.corems,0.044969827,0.043852287,0.063012717
SO245_masslistsSO245.SPE075_034_01_1381.corems,0.048457408,0.04766734,0.067598805
SO245_masslistsSO245.SPE076_003_01_1313.corems,0.047531385,0.046536664,0.06544612
SO245_masslistsSO245.SPE077_044_01_1409.corems,0.041262955,0.040759938,0.059785032
SO245_masslistsSO245.SPE078_122_01_1247.corems,0.035299309,0.034801054,0.049413398
SO245_masslistsSO245.SPE079_034_01_1163.corems,0.053343309,0.058736822,0.075284839
SO245_masslistsSO245.SPE086_009_01_1325.corems,0.046301895,0.04576857,0.066089848
SO245_masslistsSO245.SPE087_120_01_1463.corems,0.054170607,0.053826212,0.075376295
SO245_masslistsSO245.SPE088_047_01_1191.corems,0.048556482,0.048925233,0.068358964
SO245_masslistsSO245.SPE089_105_01_1208.corems,0.059262207,0.060650002,0.088786525
SO245_masslistsSO245.SPE092_007_01_1321.corems,0.045429385,0.044687324,0.061603881
SO245_masslistsSO245.SPE093_001_01_1309.corems,0.056511233,0.059658122,0.077129054
SO245_masslistsSO245.SPE097_042_01_1181.corems,0.050633785,0.049135476,0.071990174
SO245_masslistsSO245.SPE098_037_01_1387.corems,0.051272355,0.049843005,0.073173131
SO245_masslistsSO245.SPE099_110_01_1441.corems,0.052183736,0.050833682,0.074704288
SO245_masslistsSO245.SPE100_021_01_1353.corems,0.057666672,0.062594909,0.078391981
SO245_masslistsSO245.SPE103_105_01_1431.corems,0.051756576,0.050937018,0.070655151
SO245_masslistsSO245.SPE104_020_01_1349.corems,0.061318149,0.060889849,0.087183464
SO245_masslistsSO245.SPE105_122_01_1469.corems,0.052328827,0.053147365,0.076826584
SO245_masslistsSO245.SPE106_023_01_1357.corems,0.05043034,0.052614011,0.074021872
SO245_masslistsSO245.SPE107_137_01_1279.corems,0.053335555,0.054329515,0.077758965
SO245_masslistsSO245.SPE108_125_01_1253.corems,0.054497396,0.054130901,0.078097645
SO245_masslistsSO245.SPE109_146_01_1299.corems,0.054879227,0.055080595,0.07912969
SO245_masslistsSO245.SPE110_019_01_1127.corems,0.049198538,0.049246659,0.072090726
SO245_masslistsSO245.SPE111_102_01_1425.corems,0.053593051,0.054930023,0.078329472
SO245_masslistsSO245.SPE112_018_01_1345.corems,0.056636259,0.05844339,0.083927396
SO245_masslistsSO245.SPE113_107_01_1435.corems,0.054732919,0.055564842,0.075887077
SO245_masslistsSO245.SPE114_142_01_1291.corems,0.045054032,0.043603218,0.063167115
SO245_masslistsSO245.SPE116_118_01_1237.corems,0.049089254,0.048121399,0.070327138
SO245_masslistsSO245.SPE117_022_01_1355.corems,0.054117311,0.054929239,0.077229568
SO245_masslistsSO245.SPE118_113_01_1449.corems,0.051354477,0.05329115,0.073332752
SO245_masslistsSO245.SPE119_024_01_1359.corems,0.053397267,0.054593089,0.077710135
SO245_masslistsSO245.SPE122_114_01_1451.corems,0.047044549,0.046477926,0.06491941
SO245_masslistsSO245.SPE123_026_01_1143.corems,0.041206266,0.04038943,0.058842654
SO245_masslistsSO245.SPE124_015_01_1119.corems,0.036749897,0.036276593,0.051213605
SO245_masslistsSO245.SPE125_027_01_1145.corems,0.04920534,0.054351244,0.064344855
SO245_masslistsSO245.SPE126_109_01_1439.corems,0.045616343,0.044780762,0.064126315
SO245_masslistsSO245.SPE127_014_01_1117.corems,0.051507748,0.049532117,0.073767136
SO245_masslistsSO245.SPE130_103_01_1427.corems,0.050426859,0.049120472,0.071445911
SO245_masslistsSO245.SPE131_032_01_1159.corems,0.04638636,0.045808005,0.066820722
SO245_masslistsSO245.SPE132_106_01_1433.corems,0.047182417,0.046255746,0.066775989
SO245_masslistsSO245.SPE133_005_01_1097.corems,0.054165572,0.055509064,0.079949476
SO245_masslistsSO245.SPE134_033_01_1161.corems,0.054666145,0.055795311,0.079396212
SO245_masslistsSO245.SPE135_030_01_1151.corems,0.060673697,0.062686709,0.088850594
SO245_masslistsSO245.SPE136_143_01_1293.corems,0.059826961,0.061288729,0.088552748
SO245_masslistsSO245.SPE141_115_01_1453.corems,0.055425081,0.055935736,0.078145975
SO245_masslistsSO245.SPE142_038_01_1171.corems,0.05137894,0.052900352,0.073739537
SO245_masslistsSO245.SPE144_017_01_1343.corems,0.058860554,0.061294064,0.085605865
SO245_masslistsSO245.SPE145_018_01_1125.corems,0.045659541,0.047373549,0.063797206
SO245_masslistsSO245.SPE146_112_01_1224.corems,0.051678464,0.050684777,0.073415611
SO245_masslistsSO245.SPE147_019_01_1347.corems,0.044108859,0.043342893,0.062353035
SO245_masslistsSO245.SPE149_149_01_1305.corems,0.053177104,0.05840028,0.069211666
SO245_masslistsSO245.SPE150_134_01_1273.corems,0.048948134,0.04767574,0.068519882
SO245_masslistsSO245.SPE151_036_01_1385.corems,0.032729185,0.032606221,0.047831767
SO245_masslistsSO245.SPE152_035_01_1383.corems,0.038380122,0.038829221,0.054531447
SO245_masslistsSO245.SPE153_040_01_1393.corems,0.035352918,0.035910355,0.051385458
SO245_masslistsSO245.SPE154_135_01_1275.corems,0.045764254,0.045484022,0.065508927
SO245_masslistsSO245.SPE155_144_01_1295.corems,0.045682101,0.045052355,0.064726988
SO245_masslistsSO245.SPE157_148_01_1303.corems,0.048381739,0.047772929,0.06964118
SO245_masslistsSO245.SPE158_030_01_1371.corems,0.034003048,0.033932358,0.048623748
SO245_masslistsSO245.SPE159_123_01_1249.corems,0.057337916,0.05938424,0.08427636
SO245_masslistsSO245.SPE161_138_01_1281.corems,0.050724584,0.049632345,0.072080722
SO245_masslistsSO245.SPE162_103_01_1204.corems,0.051487501,0.051984212,0.072101333
SO245_masslistsSO245.SPE163_039_01_1391.corems,0.038040978,0.036901454,0.055521478
SO245_masslistsSO245.SPE164_136_01_1277.corems,0.050834829,0.050060979,0.073174014
SO245_masslistsSO245.SPE165_026_01_1363.corems,0.049221674,0.048332949,0.069303142
SO245_masslistsSO245.SPE166_108_01_1437.corems,0.053836767,0.05636478,0.075435495
SO245_masslistsSO245.SPE167_121_01_1245.corems,0.039319562,0.039219218,0.056814152
SO245_masslistsSO245.SPE168_101_01_1423.corems,0.052276367,0.051842059,0.074269081
SO245_masslistsSO245.SPE169_126_01_1255.corems,0.046995034,0.046994563,0.068216324
SO245_masslistsSO245.SPE170_127_01_1257.corems,0.06073442,0.061973605,0.086340524
SO245_masslistsSO245.SPE171_147_01_1301.corems,0.067389248,0.069705299,0.096959203
SO245_masslistsSO245.SPE172_041_01_1401.corems,0.033666123,0.032967629,0.048068988
SO245_masslistsSO245.SPE173_128_01_1259.corems,0.048645914,0.048111536,0.06743336
SO245_masslistsSO245.SPE174_104_01_1429.corems,0.04652755,0.045417017,0.065377137
SO245_masslistsSO245.SPE175_130_01_1263.corems,0.047051066,0.046614407,0.067166767
SO245_masslistsSO245.SPE176_032_01_1377.corems,0.041073041,0.040559519,0.058866767
SO245_masslistsSO245.SPE177_033_01_1379.corems,0.037710802,0.037097222,0.053608674
STL_0001_ICR.1_p1.corems,0.012876808,0.013174706,0.014375331
STL_0001_ICR.2_p08.corems,0.008302,0.008549826,0.009235177
STL_0001_ICR.3_p1.corems,0.01765032,0.018043024,0.019659396
STL_0002_ICR.1_p08.corems,0.022698924,0.021914239,0.025176022
STL_0002_ICR.2_p08.corems,0.026729566,0.025838189,0.030902268
STL_0002_ICR.3_p08.corems,0.021537668,0.0205002,0.023783737
STL_0003_ICR.1_p1.corems,0.004807147,0.00486221,0.005635418
STL_0003_ICR.2_p1.corems,0.017058282,0.017100733,0.018725673
STL_0003_ICR.3_p1.corems,0.009144511,0.009267624,0.010625522
STL_0004_ICR.1_p08.corems,0.016907743,0.016842973,0.019073099
STL_0004_ICR.2_p08.corems,0.030227919,0.029534774,0.032463906
STL_0004_ICR.3_p08.corems,0.029187597,0.028325783,0.03095877
STL_0005_ICR.1_p08.corems,0.033405865,0.032599406,0.036264108
STL_0005_ICR.2_p1.corems,0.015737431,0.016067408,0.018297327
STL_0005_ICR.3_p08.corems,0.028044794,0.028265427,0.030844074
STL_0006_ICR.1_p08.corems,0.018651897,0.018618673,0.021424183
STL_0006_ICR.2_p1.corems,0.015937081,0.015681217,0.018362694
STL_0006_ICR.3_p08.corems,0.024636275,0.024339586,0.028419808
STL_0007_ICR.1_p08.corems,0.027632723,0.026915894,0.029111344
STL_0007_ICR.2_p1.corems,0.015401675,0.015380593,0.017360702
STL_0007_ICR.3_p08.corems,0.019129007,0.018446046,0.021028417
STL_0008_ICR.1_p08.corems,0.020171559,0.020020164,0.022257591
STL_0008_ICR.2_p08.corems,0.014273553,0.013979824,0.016666762
STL_0008_ICR.3_p08.corems,0.029284168,0.028265724,0.032358153
STL_0009_ICR.1_p08.corems,0.01856047,0.018383171,0.019925086
STL_0009_ICR.2_p08.corems,0.015580137,0.015123034,0.018118344
STL_0009_ICR.3_p08.corems,0.015098538,0.015134725,0.016378231
STL_0010_ICR.1_p08.corems,0.013448948,0.013071751,0.015380729
STL_0010_ICR.2_p08.corems,0.031028011,0.030586759,0.034727579
STL_0010_ICR.3_p08.corems,0.024986815,0.024985924,0.026619573
STL_0011_ICR.1_p08.corems,0.026544208,0.027482957,0.028789038
STL_0011_ICR.2_p08.corems,0.025778014,0.025371008,0.026736513
STL_0011_ICR.3_p08.corems,0.024552666,0.024383906,0.026162744
STL_0012_ICR.1_p08.corems,0.016201177,0.016131967,0.017236115
STL_0012_ICR.2_p1.corems,0.010564552,0.011066358,0.012610887
STL_0012_ICR.3_p08.corems,0.006993148,0.007136156,0.008157335
STL_0013_ICR.1_p1.corems,0.014895899,0.014903394,0.017805641
STL_0013_ICR.2_p08.corems,0.026185851,0.025705709,0.029549708
STL_0013_ICR.3_p08.corems,0.01921769,0.018513743,0.021259738
STL_0014_ICR.1_p08.corems,0.018455071,0.018039808,0.021286711
STL_0014_ICR.2_p08.corems,0.022234435,0.02113945,0.024906635
STL_0014_ICR.3_p08.corems,0.014320611,0.014599093,0.015877898
STL_0015_ICR.1_p08.corems,0.025844021,0.02459817,0.028449259
STL_0015_ICR.2_p1.corems,0.014967678,0.01492083,0.017375198
STL_0015_ICR.3_p08.corems,0.024122413,0.023700216,0.025546227
STL_0016_ICR.1_p08.corems,0.019974542,0.019322106,0.021643951
STL_0016_ICR.2_p1.corems,0.014071261,0.013994325,0.015683249
STL_0016_ICR.3_p1.corems,0.01893472,0.019162793,0.020808284
STL_0017_ICR.1_p08.corems,0.013620857,0.013352236,0.014665651
STL_0017_ICR.2_p08.corems,0.024526781,0.024243618,0.026337143
STL_0017_ICR.3_p08.corems,0.023172826,0.022113079,0.025882711
STL_0018_ICR.1_p08.corems,0.01744467,0.018018988,0.018729692
STL_0018_ICR.2_p08.corems,0.019048592,0.019538935,0.020952976
STL_0018_ICR.3_p08.corems,0.023980736,0.024116256,0.026288456
STL_0019_ICR.1_p08.corems,0.0185748,0.018095409,0.020477236
STL_0019_ICR.2_p1.corems,0.021089476,0.021264301,0.02379524
STL_0019_ICR.3_p08.corems,0.023911586,0.023549969,0.027549269
STL_0020_ICR.1_p08.corems,0.005406653,0.005381867,0.006209236
STL_0020_ICR.2_p1.corems,0.015245963,0.015548024,0.017099503
STL_0020_ICR.3_p08.corems,0.016657101,0.017070142,0.017927678
STL_0021_ICR.1_p08.corems,0.026609386,0.025739297,0.02935705
STL_0021_ICR.2_p08.corems,0.016159961,0.015912419,0.017729696
STL_0021_ICR.3_p08.corems,0.026776578,0.025856517,0.030438425
STL_0022_ICR.1_p08.corems,0.030225623,0.030021442,0.032707488
STL_0022_ICR.2_p08.corems,0.020366737,0.020190564,0.023728458
STL_0022_ICR.3_p08.corems,0.030659226,0.030070174,0.0335755
STL_0023_ICR.1_p1.corems,0.013530548,0.014033791,0.015052465
STL_0023_ICR.2_p08.corems,0.02381891,0.023053599,0.026393587
STL_0023_ICR.3_p08.corems,0.018712317,0.018263129,0.021455496
STL_0024_ICR.1_p08.corems,0.020847814,0.020816796,0.022464213
STL_0024_ICR.2_p08.corems,0.007868489,0.007765622,0.00911684
STL_0024_ICR.3_p08.corems,0.018627839,0.018460374,0.021184818
STL_0025_ICR.1_p08.corems,0.029325837,0.03131676,0.030578955
STL_0025_ICR.2_p08.corems,0.028275004,0.028824076,0.029458788
STL_0025_ICR.3_p08.corems,0.029618857,0.029951748,0.031218601
STL_0026_ICR.1_p08.corems,0.032867282,0.035187625,0.034600754
STL_0026_ICR.2_p08.corems,0.026089683,0.027683077,0.02858658
STL_0026_ICR.3_p08.corems,0.030812643,0.032534531,0.031755201
STL_0027_ICR.1_p08.corems,0.022680657,0.022330622,0.025030279
STL_0027_ICR.2_p08.corems,0.028588565,0.027837304,0.032376888
STL_0027_ICR.3_p08.corems,0.019828281,0.019251395,0.022042909
STL_0028_ICR.1_p08.corems,0.023737608,0.02445568,0.026136202
STL_0028_ICR.2_p08.corems,0.024969055,0.024640817,0.026601016
STL_0028_ICR.3_p08.corems,0.006063257,0.00603976,0.00680908
STL_0029_ICR.1_p08.corems,0.031685261,0.031097132,0.035242529
STL_0029_ICR.2_p08.corems,0.028170992,0.026976494,0.031030722
STL_0029_ICR.3_p08.corems,0.017689652,0.017024615,0.01971223
STL_0030_ICR.1_p08.corems,0.014603343,0.014173814,0.017195669
STL_0030_ICR.2_p08.corems,0.024680895,0.023949564,0.026235726
STL_0030_ICR.3_p08.corems,0.028170715,0.026738346,0.03084078
STL_0031_ICR.1_p08.corems,0.019678787,0.019373427,0.021307969
STL_0031_ICR.2_p08.corems,0.026204168,0.025443742,0.028273873
STL_0031_ICR.3_p08.corems,0.028305954,0.027596217,0.032218087
STL_0032_ICR.1_p08.corems,0.020992446,0.020605345,0.022353578
STL_0032_ICR.2_p08.corems,0.024091861,0.024887938,0.026284605
STL_0032_ICR.3_p08.corems,0.019883838,0.020925884,0.021191253
STL_0033_ICR.1_p08.corems,0.044438773,0.046028424,0.048004002
STL_0033_ICR.2_p08.corems,0.041602937,0.042980049,0.045183168
STL_0033_ICR.3_p08.corems,0.021825981,0.023125715,0.022166598
STL_0034_ICR.1_p1.corems,0.002577918,0.002854066,0.002675277
STL_0034_ICR.2_p08.corems,0.033010298,0.034453544,0.035759527
STL_0034_ICR.3_p08.corems,0.026802864,0.028108028,0.02803867
STL_0035_ICR.1_p08.corems,0.019427323,0.019898723,0.019487635
STL_0035_ICR.2_p08.corems,0.026685915,0.028549589,0.026097277
STL_0035_ICR.3_p08.corems,0.028482202,0.030650588,0.028227119
STL_0036_ICR.1_p08.corems,0.005771589,0.005963321,0.006242315
STL_0036_ICR.2_p08.corems,0.014774138,0.015543265,0.015040565
STL_0036_ICR.3_p08.corems,0.008890447,0.009236323,0.009842061
STL_0037_ICR.1_p1.corems,0.00532843,0.005583054,0.006052333
STL_0037_ICR.2_p1.corems,0.004508263,0.004677081,0.005235268
STL_0037_ICR.3_p08.corems,0.006320894,0.006455798,0.007097836
STL_0038_ICR.1_p08.corems,0.032867404,0.03449968,0.034877292
STL_0038_ICR.2_p08.corems,0.031919527,0.031720464,0.035936105
STL_0038_ICR.3_p08.corems,0.027797162,0.029373044,0.0309504
STL_0039_ICR.1_p08.corems,0.020624684,0.021022163,0.023262241
STL_0039_ICR.2_p08.corems,0.025353663,0.024212354,0.028048403
STL_0039_ICR.3_p1.corems,0.004662091,0.00449378,0.005408017
STL_0040_ICR.1_p08.corems,0.017968818,0.017019105,0.020198789
STL_0040_ICR.2_p08.corems,0.012389391,0.012141492,0.014383687
STL_0040_ICR.3_p08.corems,0.020265653,0.018814509,0.023437291
STL_0041_ICR.1_p08.corems,0.030225677,0.029700629,0.033208892
STL_0041_ICR.2_p08.corems,0.010681594,0.010842483,0.012428345
STL_0041_ICR.3_p08.corems,0.016977055,0.017251707,0.018671851
STL_0042_ICR.1_p08.corems,0.017517202,0.017253421,0.019254513
STL_0042_ICR.2_p08.corems,0.01323311,0.013035829,0.014602433
STL_0042_ICR.3_p08.corems,0.022100123,0.021511559,0.024304094
STL_0043_ICR.1_p08.corems,0.017719382,0.019141346,0.018662209
STL_0043_ICR.2_p08.corems,0.027249162,0.028258213,0.029880186
STL_0043_ICR.3_p08.corems,0.027145727,0.028312195,0.029283357
STL_0044_ICR.1_p08.corems,0.02844714,0.028039234,0.031063943
STL_0044_ICR.2_p08.corems,0.025642552,0.025307851,0.027646122
STL_0044_ICR.3_p08.corems,0.017740564,0.017139558,0.019117482
STL_0045_ICR.1_p1.corems,0.007644418,0.007516998,0.009034398
STL_0045_ICR.2_p08.corems,0.020440238,0.020891448,0.022800176
STL_0045_ICR.3_p08.corems,0.01916579,0.019035776,0.022259016
STL_0046_ICR.1_p08.corems,0.029245494,0.030489251,0.030840439
STL_0046_ICR.2_p08.corems,0.029899574,0.029961145,0.03363466
STL_0046_ICR.3_p08.corems,0.025752686,0.025629158,0.027673408
STL_0047_ICR.1_p08.corems,0.009469832,0.009350841,0.010716042
STL_0047_ICR.2_p1.corems,0.007688247,0.007818349,0.00879249
STL_0047_ICR.3_p08.corems,0.010116079,0.010153632,0.01172269
STL_0048_ICR.1_p1.corems,0.015215784,0.015351383,0.016897685
